antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"Educationfield Life Sciences,Businesstravel Travel Frequently",Attrition Yes,0.0836734693877551,0.16122448979591836,0.021768707482993196,0.26016260162601623,1.613666769579088,0.008278495071497985,1.133729535770352
"Joblevel 1,Distancefromhome Range >7 <=14,Hourlyrate Range >66 <=83.75",Attrition Yes,0.08639455782312926,0.16122448979591836,0.022448979591836733,0.25984251968503935,1.6116814512110036,0.008520061085658752,1.1332392531480677
"Joblevel 1,Distancefromhome Range >7 <=14",Attrition Yes,0.08639455782312926,0.16122448979591836,0.022448979591836733,0.25984251968503935,1.6116814512110036,0.008520061085658752,1.1332392531480677
"Joblevel 1,Hourlyrate Range >66 <=83.75",Attrition Yes,0.08639455782312926,0.16122448979591836,0.022448979591836733,0.25984251968503935,1.6116814512110036,0.008520061085658752,1.1332392531480677
Age Range <=30,Attrition Yes,0.26258503401360545,0.16122448979591836,0.06802721088435375,0.2590673575129534,1.6068734833081921,0.025692072747466342,1.1320536606250893
"Environmentsatisfaction 1,Gender Male",Attrition Yes,0.11632653061224489,0.16122448979591836,0.029931972789115645,0.2573099415204678,1.5959730550003701,0.011177287241427185,1.1293748995661257
"Joblevel 1,Environmentsatisfaction 3",Attrition Yes,0.11632653061224489,0.16122448979591836,0.029931972789115645,0.2573099415204678,1.5959730550003701,0.011177287241427185,1.1293748995661257
"Maritalstatus Single,Department Research & Development,Gender Male",Attrition Yes,0.11904761904761904,0.16122448979591836,0.030612244897959183,0.2571428571428572,1.5949367088607598,0.01141885325558795,1.129120879120879
"Gender Female,Businesstravel Travel Frequently",Attrition Yes,0.07959183673469387,0.16122448979591836,0.02040816326530612,0.2564102564102564,1.5903927296332359,0.007576009995835069,1.1280084447572132
Maritalstatus Single,Attrition Yes,0.3197278911564626,0.16122448979591836,0.08163265306122448,0.2553191489361702,1.5836251009964988,0.030084686935998882,1.1263556851311953
"Education 3,Jobsatisfaction 1",Attrition Yes,0.08027210884353742,0.16122448979591836,0.02040816326530612,0.2542372881355932,1.5769148251448188,0.007466333472164376,1.124721706864564
"Environmentsatisfaction 1,Educationfield Life Sciences",Attrition Yes,0.08843537414965986,0.16122448979591836,0.022448979591836733,0.25384615384615383,1.5744888023369037,0.008191031514646674,1.1241321270776352
"Maritalstatus Single,Environmentsatisfaction 3",Attrition Yes,0.09115646258503401,0.16122448979591836,0.02312925170068027,0.25373134328358204,1.5737766861893066,0.00843259752880744,1.1239591836734695
Environmentsatisfaction 1,Attrition Yes,0.19319727891156463,0.16122448979591836,0.04897959183673469,0.2535211267605634,1.5724728115528614,0.017831459114257948,1.123642664613015
"Joblevel 1,Department Research & Development,Education 3",Attrition Yes,0.1272108843537415,0.16122448979591836,0.03197278911564626,0.25133689839572193,1.5589250659987817,0.01146327918922671,1.1203644314868806
Businesstravel Travel Frequently,Attrition Yes,0.18843537414965986,0.16122448979591836,0.04693877551020408,0.24909747292418774,1.5450349586436962,0.016558378453422187,1.1170231554160126
"Businesstravel Travel Rarely,Joblevel 1,Gender Male",Attrition Yes,0.17006802721088435,0.16122448979591836,0.04217687074829932,0.248,1.538227848101266,0.014757739830626126,1.115392965696917
"Businesstravel Travel Rarely,Joblevel 1,Education 3",Attrition Yes,0.11020408163265306,0.16122448979591836,0.027210884353741496,0.24691358024691357,1.5314892952023753,0.009443287519089266,1.11378387420542
"Joblevel 1,Department Research & Development,Gender Male",Attrition Yes,0.19047619047619047,0.16122448979591836,0.04693877551020408,0.24642857142857144,1.528481012658228,0.01622934888241011,1.113067027758971
"Businesstravel Travel Rarely,Age Range <=30,Education 3",Attrition Yes,0.08571428571428572,0.16122448979591836,0.02108843537414966,0.24603174603174602,1.5260196905766525,0.00726919339164237,1.1124812030075188
"Age Range <=30,Gender Male",Attrition Yes,0.16326530612244897,0.16122448979591836,0.04013605442176871,0.24583333333333335,1.5247890295358653,0.013813688740802448,1.1121885218175669
"Joblevel 1,Educationfield Life Sciences",Attrition Yes,0.15578231292517006,0.16122448979591836,0.0380952380952381,0.24454148471615725,1.516776297606545,0.012979314174649457,1.1102866580158075
